Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_635,c_8,m_3,c_7,c_7,0.7308,0.7887975419998169
model_636,c_11,c_5,c_3,c_12,0.7692,0.7389128165245056
model_637,c_12,c_8,s,-,0.7059,0.8808834659576416
model_638,c_12,c_2,c_1,c_7,0.7053,0.8600726573944092
model_639,c_1,c_9,c_6,c_8,0.7021,0.9667701166152954
model_640,c_6,m_1,c_11,c_6,0.7628,0.7481165383815765
model_641,c_10,m_1,c_10,c_6,0.7624,0.701078633260727
model_642,c_8,c_4,c_8,c_12,0.76,0.7567760779380799
model_643,c_5,c_2,m_1,c_11,0.6695,0.9438363490104675
model_644,m_1,c_7,c_11,c_9,0.7106,0.9378677419662476
model_645,c_12,c_10,m_2,c_8,0.7511,0.7367129685401916
model_646,c_1,c_12,m_1,c_1,0.72,0.8145927112579345
model_647,c_8,c_8,c_1,c_11,0.7407,0.8046840808868408
model_648,c_4,c_1,c_8,c_1,0.7134,0.8430828099250793
model_649,c_9,c_2,c_5,m_3,0.7408,0.7756758425712585
model_650,c_12,m_3,c_11,c_10,0.7916,0.6390188099861145
model_651,c_4,c_4,c_4,c_2,0.7141,0.8574914370536805
model_652,c_9,c_2,c_1,c_3,0.7139,0.8436384592056274
model_653,c_11,m_3,m_2,c_4,0.7125,0.8338005321502685
model_654,c_9,c_8,c_6,m_2,0.6722,0.9478046305656433
model_655,c_7,c_5,m_2,c_6,0.7377,0.7601529001235962
model_656,c_6,c_9,c_7,c_9,0.7261,0.8169425430297852
model_657,c_9,c_12,c_8,c_2,0.7576,0.74069532995224
model_658,c_11,c_4,c_10,c_7,0.6954,0.9216839712142945
model_659,c_8,c_8,c_3,c_9,0.7161,0.8556530501365661
model_660,c_4,c_1,c_9,c_8,0.7225,0.8127033992767334
model_661,c_12,c_5,c_1,s,0.7389,0.7857728063583374
model_662,c_9,m_3,s,-,0.7018,0.8568197472572326
model_663,c_6,c_4,c_4,c_9,0.7261,0.8127667612075805
model_664,c_3,c_3,c_6,m_1,0.7205,0.801519529247284
model_665,c_2,m_2,c_1,s,0.6993,0.8834669091224671
model_666,c_11,m_1,c_6,m_2,0.7514,0.7274690393447876
model_667,m_3,s,-,-,0.6918,0.8995718562126159
model_668,c_11,c_12,c_4,c_3,0.7507,0.7431709776878357
model_669,c_5,c_1,c_11,c_6,0.7361,0.8040298741340637
model_670,c_12,c_5,c_7,c_7,0.7301,0.8160190559387207
model_671,c_3,c_8,c_11,c_9,0.7294,0.8315477882385254
model_672,c_7,c_4,c_6,m_2,0.7314,0.7972717476844787
model_673,c_3,c_6,c_1,m_1,0.7174,0.8222485933303832
model_674,m_1,m_2,c_4,c_5,0.6725,0.9412686081886291
model_675,c_10,c_2,c_2,c_7,0.7007,0.9378968178749084
model_676,c_8,c_2,m_3,c_12,0.775,0.6638746688842774
model_677,c_3,c_4,c_6,s,0.7029,0.8845718175888061
model_678,c_8,m_1,c_6,m_3,0.7405,0.7525880596160889
model_679,c_7,c_1,c_6,c_12,0.7201,0.8099296723365784
model_680,c_2,c_4,c_3,c_11,0.7389,0.7797321410179138
model_681,c_1,m_2,c_7,s,0.7143,0.8368291991233826
model_682,c_10,c_4,c_3,m_3,0.7111,0.8283148056983948
model_683,c_6,m_2,c_8,c_12,0.7689,0.7100853930950165
model_684,c_2,m_2,c_6,c_9,0.7344,0.7982050605773926
model_685,c_11,c_10,m_3,s,0.7379,0.7665145497322082
model_686,c_6,c_7,c_6,c_3,0.7286,0.8116306635856628
model_687,c_6,c_2,c_11,c_10,0.7313,0.8197697162628174
model_688,c_4,m_1,c_6,c_5,0.7154,0.8363990009307861
model_689,c_10,c_2,m_3,c_8,0.7454,0.7400028546333313
model_690,c_3,c_12,m_3,c_1,0.7612,0.6971868226051331
model_691,c_6,c_11,c_10,c_1,0.7444,0.7812703534126282
model_692,m_3,c_4,c_9,s,0.6867,0.9399844210624695
model_693,c_8,c_1,c_4,c_1,0.6849,0.9652672207832337
model_694,c_3,c_1,c_6,m_3,0.721,0.8069136542320251
model_695,c_9,c_5,c_7,c_3,0.7149,0.8252345176696777
model_696,c_2,c_9,c_4,c_9,0.7431,0.7962485740661621
model_697,c_1,c_11,m_2,c_8,0.7534,0.7372681373596192
model_698,c_12,m_1,m_3,c_12,0.7666,0.7046747214794159
model_699,c_11,c_3,m_2,m_1,0.744,0.7343831968307495
model_700,c_9,c_7,c_1,c_11,0.7163,0.8495640209197998
model_701,c_10,m_2,c_2,c_6,0.766,0.7099362362861633
model_702,c_2,m_3,c_9,c_8,0.7645,0.7154064701080323
model_703,c_4,c_8,c_11,c_9,0.754,0.7621534682273865
model_704,m_1,m_1,c_9,m_2,0.6532,1.0735372005462647
model_705,m_1,c_4,c_1,m_3,0.6405,1.0190469762802123
model_706,c_5,c_4,c_2,c_6,0.6882,0.9364967061042786
model_707,c_2,c_2,s,-,0.7024,0.8588676471710205
model_708,c_7,c_5,c_12,c_8,0.7268,0.8398371852874756
model_709,c_1,m_3,c_4,c_2,0.7161,0.825751035118103
model_710,m_2,c_2,c_3,s,0.6809,0.9677875475883484
model_711,c_2,c_1,c_4,s,0.715,0.8510504465103149
model_712,c_3,c_10,c_3,m_3,0.7434,0.7453223551750183
model_713,c_1,m_1,s,-,0.676,0.9445335619926453
model_714,c_12,c_4,m_1,c_3,0.7028,0.8609849370956421
model_715,c_9,c_2,c_5,c_1,0.72,0.8273063131332398
model_716,c_11,c_11,c_4,c_1,0.7258,0.858274862575531
model_717,c_4,c_9,c_4,c_2,0.729,0.7992984881401062
model_718,m_2,c_11,c_5,m_3,0.7296,0.787797976398468
model_719,c_3,c_11,c_4,m_3,0.7274,0.7873679196357727
model_720,c_12,c_12,s,-,0.7338,0.794752362537384
model_721,c_8,m_1,m_1,m_3,0.6981,0.9331337324142456
model_722,c_7,c_4,m_3,m_1,0.7044,0.8544945613861084
model_723,m_1,s,-,-,0.6512,1.0135904364585877
model_724,c_10,c_6,c_9,c_10,0.756,0.7291960111618042
model_725,c_1,c_10,c_5,c_7,0.7124,0.8525966891288758
model_726,c_9,c_9,c_11,c_3,0.7456,0.7602386697769165
model_727,c_3,c_11,c_10,m_2,0.7239,0.8182396158218384
model_728,c_10,m_1,c_7,c_12,0.7609,0.732797025680542
model_729,c_1,c_6,m_2,c_7,0.7296,0.8148115259170532
model_730,c_6,c_6,c_9,c_3,0.751,0.7692899951934814
model_731,c_11,c_12,c_2,c_11,0.74,0.7633824373245239
model_732,c_1,c_5,c_6,m_1,0.7208,0.841520665550232
model_733,c_4,c_8,m_2,c_1,0.7143,0.8265151773452759
model_734,c_8,c_5,c_9,m_3,0.7238,0.8241757442474366
model_735,c_12,m_1,m_1,c_11,0.717,0.8256935468673706
model_736,c_4,c_8,c_8,s,0.7129,0.8653209074020386
model_737,c_3,c_6,c_8,c_4,0.6805,0.9358321251869202
model_738,c_5,c_3,c_12,s,0.7406,0.7878658796310425
model_739,c_7,m_1,c_4,m_3,0.6938,0.891427057647705
model_740,c_11,m_1,c_10,c_9,0.763,0.7275709463119506
model_741,c_1,c_5,m_1,c_5,0.7384,0.8316090661048889
model_742,c_6,c_2,m_2,c_5,0.73,0.787091097831726
model_743,c_3,c_11,c_3,c_2,0.7404,0.7837568692207336
model_744,c_9,m_1,c_3,s,0.7299,0.8001178539276123
model_745,c_8,m_3,c_11,m_3,0.7329,0.7718643502235413
model_746,c_10,s,-,-,0.6754,0.9523593212127686
model_747,c_7,c_6,c_11,m_2,0.7188,0.8405251194000244
model_748,c_3,c_4,c_4,c_3,0.7147,0.8589968161582947
model_749,c_7,c_9,c_2,c_2,0.7228,0.8166453781127929
model_750,c_8,c_9,m_3,c_10,0.749,0.7290874733924866
model_751,c_4,m_2,c_7,s,0.6748,0.9364830389022827
model_752,c_1,c_5,c_8,c_2,0.7282,0.8328195712089539
model_753,c_4,c_8,c_6,c_9,0.748,0.7417668376922607
model_754,c_2,c_6,m_2,c_10,0.7262,0.8881399998664856
model_755,c_7,c_4,c_2,c_2,0.735,0.7891654984474182
model_756,c_3,c_7,m_3,c_8,0.7321,0.7756573317527771
model_757,c_11,c_8,c_12,c_10,0.7457,0.789998849773407
model_758,c_4,c_7,m_3,c_11,0.7509,0.7484703566551208
model_759,c_6,c_1,c_12,c_3,0.7341,0.7908830810546875
model_760,c_3,c_4,m_3,c_10,0.729,0.821863320350647
model_761,c_12,c_6,c_6,m_2,0.734,0.7872090271949768
model_762,c_7,c_10,m_2,s,0.6695,0.9905575039863587
model_763,c_4,m_2,m_3,m_1,0.6439,1.0684454799652099
model_764,c_10,c_9,c_8,c_3,0.7348,0.7638776995658875
model_765,c_5,m_3,c_2,m_1,0.7,0.8703105069160462
model_766,c_2,c_2,m_2,s,0.7083,0.8720791672706604
model_767,c_6,c_3,c_2,c_1,0.7109,0.8460800221443177
model_768,c_8,c_7,c_5,c_12,0.7191,0.8306212075233459
model_769,c_5,c_9,c_8,c_6,0.6977,1.0065902040481567
model_770,c_7,m_1,c_12,c_12,0.7716,0.6945372146606446
model_771,c_8,c_6,m_1,m_3,0.7281,0.8073756664276123
model_772,c_4,c_2,c_10,c_6,0.728,0.8847059435844421
model_773,c_6,c_9,c_6,c_6,0.7541,0.7287921837806701
model_774,c_11,c_12,m_3,c_12,0.8018,0.6082780575752258
model_775,c_12,c_6,c_11,c_5,0.7204,0.8671355300903321
model_776,c_10,c_10,c_3,c_1,0.744,0.8175996600151062
model_777,m_2,s,-,-,0.6593,0.9940353249549866
model_778,c_7,c_6,c_8,c_4,0.7439,0.7642378507614136
model_779,c_1,c_4,c_11,m_1,0.7135,0.8356865856170654
model_780,c_10,c_5,c_7,m_1,0.7012,0.8643383169174195
model_781,c_6,c_7,c_2,c_8,0.6978,0.8844993793487549
model_782,c_4,c_8,c_11,s,0.7367,0.8082852463722229
model_783,c_10,c_12,c_8,c_1,0.7179,0.8777930418968201
model_784,c_8,c_11,c_4,c_9,0.6944,1.150533206176758
model_785,c_12,m_1,c_2,s,0.7224,0.8288075828552246
model_786,c_3,c_2,c_2,s,0.6632,1.0329476385116576
model_787,c_12,c_8,c_10,c_10,0.7338,0.8281872576236725
model_788,c_9,c_11,c_1,c_10,0.7402,0.7766670684814453
model_789,c_8,m_1,m_1,c_2,0.7352,0.7837274270057678
model_790,m_2,c_9,c_8,m_1,0.6968,0.8861066704750061
model_791,c_7,c_3,c_5,c_12,0.7288,0.8711289335250855
model_792,c_9,c_4,c_8,m_3,0.7092,0.8434084589004517
model_793,c_1,c_2,c_4,c_10,0.7203,0.8507132555007935
model_794,c_7,c_11,c_3,c_7,0.728,0.8160349373817444
model_795,c_9,c_7,c_8,m_2,0.7246,0.828396849155426
model_796,c_12,c_8,m_2,c_10,0.7453,0.8392773921966553
model_797,c_4,c_5,m_3,c_2,0.7104,0.8354599511146545
model_798,c_9,c_9,c_3,c_1,0.7389,0.7642131872177124
model_799,c_10,c_7,c_2,c_10,0.7471,0.7860323425292969
model_800,c_3,c_6,c_7,s,0.722,0.8702194056510926
model_801,c_4,c_5,c_2,c_2,0.6904,0.8888825918197631
model_802,c_8,c_12,c_1,s,0.704,0.912995062160492
model_803,c_12,c_6,c_11,c_2,0.7162,0.8576627343177795
model_804,c_5,c_8,c_8,c_11,0.7458,0.7622140867233277
model_805,c_1,m_2,c_6,c_12,0.7632,0.7196243260860443
model_806,c_3,c_8,c_6,c_11,0.7415,0.7761661160469056
model_807,c_1,m_1,m_2,m_2,0.6908,0.9568412893295288
model_808,c_9,c_7,c_12,c_12,0.7601,0.711870797252655
model_809,c_7,c_3,c_5,c_10,0.7123,0.8888318225860595
model_810,c_10,c_10,c_9,c_1,0.7295,0.8125290442466736
model_811,m_3,c_9,c_2,c_1,0.6602,0.9961773535728454
model_812,c_1,c_2,c_8,c_8,0.702,0.864978551864624
model_813,c_3,c_7,c_9,c_4,0.7168,0.8221842262268066
model_814,c_6,c_3,c_1,c_4,0.7259,0.8498185800552368
model_815,c_4,m_1,m_1,c_5,0.6768,0.9115274362564086
model_816,m_1,c_7,m_1,m_2,0.6084,1.1114373125076293
model_817,c_10,c_8,c_5,m_2,0.7137,0.838766565322876
model_818,c_1,m_2,c_6,m_3,0.7341,0.7808601277351379
model_819,c_9,c_1,c_11,m_3,0.7369,0.8081040519714355
model_820,c_12,c_8,c_12,c_10,0.7436,0.7816362810134888
model_821,c_7,c_9,c_8,m_1,0.7311,0.7960742262840271
model_822,c_11,m_1,c_4,c_1,0.7508,0.749307649230957
model_823,c_2,c_4,m_3,c_10,0.7406,0.7707837648391723
model_824,c_10,c_9,c_7,c_8,0.7608,0.7137064576148987
model_825,c_7,c_5,c_10,c_10,0.7173,0.8387645174980164
model_826,c_3,m_1,c_7,m_3,0.7172,0.8291425177574158
model_827,c_5,c_4,m_3,c_6,0.7256,0.8107253570556641
model_828,c_5,m_1,m_2,s,0.7092,0.8411604651451111
model_829,c_9,c_1,c_11,c_7,0.7138,0.8301254098892212
model_830,c_4,c_1,c_3,c_3,0.7342,0.8067831639289856
model_831,c_10,m_2,m_1,s,0.7281,0.7995387931823731
model_832,c_1,c_7,c_6,m_1,0.6901,0.8819712093353271
model_833,c_12,m_2,c_7,c_1,0.755,0.7229906776428222
model_834,c_7,c_9,c_4,c_7,0.6981,0.8792106594085694
model_835,c_2,m_1,c_1,c_10,0.7401,0.7790564984321594
model_836,c_5,c_4,c_12,c_5,0.697,0.9216766313552857
model_837,c_2,c_4,c_5,c_11,0.677,0.9576203645706177
model_838,m_3,m_2,c_4,c_6,0.6234,1.0578886854171754
model_839,c_6,c_2,c_3,c_12,0.7446,0.7544083427429199
model_840,c_9,c_6,c_6,m_3,0.7418,0.8022163939476014
model_841,c_4,c_2,c_9,m_2,0.7333,0.7829314069747925
model_842,c_6,m_1,c_5,m_2,0.6891,0.890753049659729
model_843,c_1,c_1,c_7,m_2,0.6733,0.9861677880287171
model_844,c_4,c_2,c_11,s,0.7083,0.8661915878295898
model_845,c_3,m_3,c_2,m_2,0.721,0.806424847984314
model_846,c_12,c_10,m_2,m_3,0.7299,0.793528777885437
model_847,c_4,c_3,c_8,c_11,0.7422,0.7666316889762879
model_848,c_1,c_4,c_1,c_3,0.706,0.8546022522926331
model_849,c_4,c_7,c_3,c_5,0.7259,0.7971174945831299
model_850,c_7,m_3,c_2,m_2,0.7125,0.83335307970047
model_851,c_10,c_11,c_4,c_1,0.7334,0.785948793888092
model_852,c_12,m_2,m_3,c_9,0.7583,0.7252654660224914
model_853,c_10,c_2,c_6,c_3,0.7415,0.7910170585632325
model_854,c_8,c_12,c_11,c_7,0.7602,0.7479841911315918
model_855,c_3,c_6,c_2,c_4,0.7465,0.7826822366714478
model_856,c_3,c_10,c_4,m_1,0.7002,0.8587922354698181
model_857,c_4,c_9,c_4,c_7,0.7133,0.8243787939071655
model_858,c_7,c_1,c_7,c_4,0.6818,0.9459944358825684
model_859,c_12,c_4,c_11,c_11,0.7364,0.7955876132011414
model_860,c_10,m_2,c_1,c_7,0.7333,0.7742034185409545
model_861,c_8,m_3,c_12,c_6,0.7614,0.7633708867073059
model_862,c_2,c_10,m_2,c_5,0.7445,0.7508258788108826
model_863,c_9,m_2,c_4,c_12,0.7482,0.7454887340545654
model_864,m_1,c_7,s,-,0.6656,0.9976154846191406
model_865,c_2,c_2,c_2,s,0.6957,0.9020025612831116
model_866,c_12,m_2,m_3,m_2,0.716,0.8627252870559693
model_867,c_7,c_3,c_2,m_3,0.7007,0.8564022744178772
model_868,c_11,c_3,s,-,0.7029,0.8693831643104554
model_869,c_9,c_8,m_2,m_2,0.7551,0.7317076828956603
model_870,c_12,c_3,c_4,c_1,0.727,0.8072352704048157
model_871,c_5,c_11,c_1,c_10,0.7166,0.82432064371109
model_872,c_7,c_9,c_9,c_7,0.7491,0.7439354166030884
model_873,c_7,c_6,c_6,m_1,0.7404,0.849855474281311
model_874,c_3,c_2,c_5,c_3,0.6988,0.8507229375839234
model_875,c_5,c_12,c_3,c_11,0.7296,0.8124551387786865
model_876,c_2,c_6,m_3,c_6,0.7513,0.7251342091560363
model_877,m_3,c_9,c_2,c_6,0.7011,0.8798382689476013
model_878,c_6,c_11,c_9,c_2,0.7209,0.8606910946846008
model_879,c_2,m_1,c_12,c_3,0.7698,0.7331868835449219
model_880,c_11,c_11,c_9,c_10,0.738,0.8011596904754639
model_881,c_4,c_5,m_2,m_2,0.726,0.7895805150985717
model_882,c_2,c_7,m_2,c_12,0.7611,0.7421512608528137
model_883,m_3,c_6,c_3,c_7,0.7002,0.8787755331993103
model_884,c_7,m_3,s,-,0.7375,0.7793869743347168
model_885,c_9,c_7,c_7,c_2,0.725,0.8405429071426391
model_886,c_8,c_7,c_11,s,0.677,0.958724754524231
model_887,c_5,c_8,c_5,c_6,0.72,0.8177773091316223
model_888,c_8,c_5,c_10,m_2,0.6538,1.076403322982788
model_889,c_1,c_12,c_10,m_3,0.7197,0.8215270298957825
model_890,c_9,c_4,c_5,c_9,0.7022,0.871425820350647
model_891,c_3,c_10,c_3,c_5,0.739,0.7926198868751526
model_892,c_11,m_1,c_10,m_2,0.7047,0.8654320244789123
model_893,c_11,c_9,s,-,0.7375,0.8152108867645264
model_894,c_5,c_6,m_2,c_10,0.6898,0.8871242944717407
model_895,c_10,c_10,m_3,c_7,0.7597,0.7023822916984558
model_896,c_9,c_3,m_2,c_2,0.7471,0.7470782782554627
model_897,c_1,c_1,c_12,c_4,0.7258,0.8162831418991089
model_898,c_2,m_3,m_3,c_3,0.6894,0.894031057548523
model_899,c_7,c_8,m_3,c_9,0.7635,0.6926734360694885
model_900,c_12,m_2,c_9,c_5,0.7626,0.6956959652900696
model_901,c_2,c_10,c_3,c_3,0.6998,0.8970582948684692
model_902,c_9,m_3,c_5,c_1,0.7455,0.7539090006828308
model_903,c_4,c_6,c_11,s,0.711,0.8482013600349426
model_904,c_5,c_12,c_7,m_2,0.7215,0.8220334564208984
model_905,c_1,c_5,c_10,c_9,0.7282,0.8140822628974914
model_906,c_3,c_2,c_9,c_1,0.7433,0.780089678478241
model_907,c_8,c_3,m_1,c_2,0.7091,0.8362172142982482
model_908,c_10,c_6,s,-,0.6832,0.9411972135543824
model_909,c_9,c_2,c_6,m_2,0.7411,0.7586857668876648
model_910,c_3,c_6,c_7,c_3,0.6891,0.9219808902740478
model_911,c_7,c_4,c_5,c_8,0.7342,0.785833654499054
model_912,c_10,c_11,c_3,c_11,0.7433,0.7767630148887634
model_913,c_7,c_10,c_2,m_2,0.6946,0.8837661982536316
model_914,c_7,c_9,c_2,m_2,0.738,0.7884788571834564
model_915,c_3,c_11,c_8,c_11,0.7302,0.7891441991806031
model_916,m_1,m_1,c_2,c_1,0.6393,1.0189261709213258
model_917,c_3,c_3,c_1,c_1,0.6986,0.8733334017753601
model_918,c_1,m_3,c_8,m_2,0.7361,0.7713797513961792
model_919,c_12,c_7,s,-,0.6822,0.9580085474014283
model_920,c_10,c_7,c_11,c_10,0.7295,0.7838135235786438
model_921,c_6,c_3,m_2,c_2,0.7147,0.8241386244773865
model_922,c_8,m_2,m_1,c_5,0.7149,0.8247152726173401
model_923,c_5,m_3,c_1,c_9,0.7443,0.7691095387458802
model_924,c_7,c_5,c_3,c_2,0.7228,0.8870590949058532
model_925,c_8,c_6,m_2,c_4,0.7173,0.844377882862091
model_926,c_7,m_2,c_1,c_9,0.7313,0.8015811862945557
model_927,c_2,m_3,c_11,c_12,0.7931,0.6634568202495575
model_928,c_1,c_10,c_10,c_1,0.7192,0.8634779961585999
model_929,c_3,c_10,s,-,0.6918,0.8943730097770691
model_930,c_4,c_11,c_7,c_6,0.6841,0.9230426995277404
model_931,c_6,c_9,c_3,c_7,0.7259,0.8572153281211853
model_932,c_9,c_11,c_8,s,0.7393,0.7818277108192444
model_933,c_7,c_7,c_9,c_11,0.7462,0.7876354591369629
model_934,c_2,c_1,m_1,c_4,0.692,0.9098018772125244
model_935,c_1,c_3,c_1,s,0.7044,0.8972021421432496
model_936,c_5,m_2,c_9,m_2,0.7467,0.775028643321991
model_937,c_5,c_10,c_12,m_3,0.737,0.7707228413581848
model_938,c_6,m_2,c_1,s,0.717,0.823351461315155
model_939,c_6,m_3,c_9,c_9,0.7735,0.6903649230480194
model_940,c_11,c_3,c_12,c_10,0.7633,0.7775766165733338
model_941,c_1,m_3,s,-,0.6909,0.8929813507080078
model_942,c_7,c_11,m_3,c_12,0.781,0.6604939667701721
model_943,c_10,m_1,c_10,s,0.6971,0.9175896715164185
model_944,c_3,c_8,c_6,m_3,0.7609,0.6983297241210937
model_945,c_4,c_3,m_1,m_2,0.6926,0.8925090699195862
model_946,c_9,c_7,c_6,c_8,0.7113,0.8442064975738526
model_947,c_8,c_4,c_9,c_10,0.7382,0.8127900820255279
model_948,c_9,c_10,c_1,m_3,0.7405,0.7688719715595246
model_949,c_9,c_7,c_4,c_11,0.7237,0.8253058959960937
model_950,c_8,c_10,c_10,m_3,0.7385,0.7667332468032837
model_951,c_3,c_11,m_3,m_3,0.7403,0.7693510564804077
model_952,c_7,c_11,c_3,c_9,0.7592,0.7261538800239563
model_953,c_8,c_9,c_1,c_12,0.716,0.8883403928756713
model_954,c_8,c_6,c_3,c_5,0.7461,0.7731639500141144
model_955,c_5,c_3,c_9,m_3,0.7263,0.8023264575004577
model_956,c_1,m_3,c_2,m_2,0.7282,0.7872519718170166
model_957,c_11,c_6,c_11,c_6,0.7592,0.7275649896621704
model_958,c_8,c_7,c_1,c_8,0.718,0.8496270252227783
model_959,c_8,c_5,c_8,m_2,0.7256,0.8335364295959473
model_960,c_1,c_2,c_12,c_12,0.7484,0.7550197667121887
model_961,c_9,c_7,c_12,c_7,0.7225,0.8335440654754639
model_962,c_7,c_7,c_6,c_12,0.741,0.7775767261505127
model_963,c_11,m_2,c_12,c_4,0.7811,0.6692900997161865
model_964,c_1,m_1,c_10,c_5,0.7113,0.8958039335250855
model_965,m_2,c_7,c_7,c_8,0.6739,1.0677077040672303
model_966,c_11,c_7,c_1,c_2,0.6658,0.9714187501907349
model_967,c_2,m_1,c_12,c_5,0.7559,0.7621375371932984
model_968,c_11,c_8,c_9,c_8,0.732,0.8294480016708374
model_969,c_7,c_7,c_3,c_10,0.7328,0.8036335639953613
model_970,c_1,m_3,c_12,s,0.746,0.7515652296066284
model_971,c_12,c_5,c_8,c_4,0.7453,0.7687450197219848
model_972,c_3,m_3,c_4,c_1,0.7368,0.7635866326332093
model_973,c_10,c_11,s,-,0.6941,0.8768072932243347
model_974,c_6,c_7,s,-,0.6826,0.9430828669548035
model_975,c_8,c_6,m_2,c_9,0.7504,0.7525215671539307
model_976,c_1,c_9,c_1,m_3,0.7345,0.7801242287635803
model_977,c_10,m_3,m_2,c_10,0.7403,0.778787712097168
model_978,c_5,c_6,s,-,0.7098,0.8686328838348388
model_979,c_4,c_12,m_3,c_6,0.7374,0.7655875947952271
model_980,c_6,c_8,c_2,c_9,0.7438,0.7984929963111878
model_981,c_12,c_10,c_12,s,0.7455,0.7511633275985717
model_982,c_5,c_12,m_3,m_1,0.7335,0.7794535545349122
model_983,c_11,m_2,c_10,s,0.7033,0.8983225383758545
model_984,c_2,m_3,c_8,c_6,0.7371,0.770915092086792
model_985,c_6,c_6,m_2,m_2,0.7511,0.754918147945404
model_986,c_11,c_2,s,-,0.7061,0.8587563969612122
model_987,c_11,c_8,c_12,c_7,0.7816,0.6709231230258942
model_988,c_6,c_8,c_12,c_8,0.7565,0.7445431829452515
model_989,c_3,m_1,m_3,m_2,0.6727,0.9922747056007385
model_990,c_2,m_2,c_10,c_6,0.7657,0.7097528671264648
model_991,c_10,m_3,c_11,s,0.7683,0.6918529346466065
model_992,c_6,c_10,c_11,c_10,0.6819,0.9516145125389099
model_993,c_11,c_4,c_10,m_1,0.7012,0.8715171353340149
model_994,c_2,c_1,c_12,c_8,0.7204,0.8367575517654419
model_995,c_1,c_8,c_7,m_3,0.7233,0.8199839266777038
model_996,c_12,c_7,c_3,c_11,0.7339,0.8264411400794983
model_997,c_9,m_3,c_8,c_11,0.7711,0.7193366931915284
model_998,c_5,c_1,m_1,c_4,0.6894,0.9263687605857849
model_999,c_5,c_6,c_10,m_1,0.6463,1.014169668006897
model_1000,c_2,c_3,c_10,c_8,0.718,0.8578575792312622
model_1001,c_4,c_2,c_9,c_7,0.713,0.8819919998168946
model_1002,c_6,c_11,c_4,c_9,0.7161,0.8539475494384766
model_1003,c_5,c_4,c_10,c_12,0.7481,0.7525218474388122
model_1004,c_9,c_2,c_10,c_8,0.7368,0.7838314300537109
model_1005,c_11,c_4,m_1,c_10,0.7221,0.84940498752594
model_1006,c_10,c_6,m_1,c_9,0.7409,0.7690674145698547
model_1007,c_6,c_2,c_2,c_8,0.7235,0.8189126069068908
model_1008,c_6,c_5,c_2,c_11,0.7105,0.8860661476135254
model_1009,c_10,m_2,c_11,c_11,0.76,0.7138206358909607
model_1010,c_2,c_5,c_4,c_3,0.7176,0.8333778987884521
model_1011,c_2,c_7,c_6,c_10,0.7456,0.7559400080680847
model_1012,c_6,c_11,c_4,s,0.6939,0.8879109628677369
model_1013,c_2,m_2,c_6,c_2,0.7151,0.8333720220565796
model_1014,c_4,m_3,m_1,c_7,0.709,0.8560707822799682
model_1015,c_8,c_12,c_11,c_11,0.7427,0.7731875506401062
model_1016,c_11,m_2,c_1,c_7,0.7265,0.8046319703102112
model_1017,c_11,c_3,c_6,c_5,0.7475,0.7570138694763183
model_1018,c_10,c_7,c_5,c_10,0.7282,0.8045001173973083
model_1019,c_2,s,-,-,0.6899,0.9436688982009888
model_1020,c_8,c_8,c_12,c_9,0.7462,0.7736267663002014
model_1021,c_9,m_1,c_5,c_7,0.7579,0.71775303440094
model_1022,c_8,m_3,c_12,c_12,0.7729,0.7123670654773712
model_1023,c_9,m_3,m_1,m_2,0.7035,0.9310395059585571
model_1024,c_1,m_2,c_5,c_5,0.7494,0.7732040018081665
model_1025,c_5,c_9,c_3,c_4,0.7401,0.7828069387435913
model_1026,c_3,c_3,c_4,c_10,0.7345,0.7869593322753906
model_1027,c_9,c_5,c_7,m_2,0.7108,0.832297171497345
model_1028,c_7,c_12,m_2,c_5,0.7508,0.746065225315094
model_1029,c_5,c_8,c_11,c_9,0.7302,0.8044698993682862
model_1030,c_5,c_2,c_6,c_7,0.7325,0.8082332070350647
model_1031,c_2,c_8,c_10,c_12,0.732,0.8074704581260681
model_1032,c_5,c_10,c_9,s,0.7235,0.8126478773117065
model_1033,c_3,c_2,s,-,0.6847,0.9131773911476135
model_1034,c_12,c_10,c_4,c_1,0.7341,0.7736108012199402
model_1035,c_9,c_4,m_1,c_9,0.7439,0.7594102644920349
model_1036,c_10,c_5,c_2,c_2,0.7251,0.8041000024795533
model_1037,c_7,c_1,c_3,c_1,0.7115,0.8477771932601929
model_1038,c_5,m_2,c_1,c_6,0.7183,0.8932446219444274
model_1039,c_11,c_12,c_2,c_7,0.7387,0.8083502868652344
model_1040,c_6,c_2,c_2,c_11,0.707,0.8661332908630371
model_1041,c_11,c_8,c_12,c_1,0.7378,0.7961081826210022
model_1042,c_12,c_12,c_7,c_7,0.7405,0.7711323669433594
model_1043,c_4,c_2,c_10,c_11,0.6584,1.0560155879020692
model_1044,c_1,c_11,c_11,c_4,0.7211,0.8138746664047242
model_1045,c_4,m_3,m_2,m_3,0.5526,1.3038624155044556
model_1046,m_1,c_6,m_2,c_6,0.6966,0.8887520419120789
model_1047,c_2,c_7,c_2,c_5,0.7311,0.815749795627594
model_1048,c_7,c_6,c_2,c_7,0.7085,0.8946623438835144
model_1049,c_1,c_11,c_5,c_2,0.7152,0.8424678219795227
model_1050,c_5,c_12,c_11,c_7,0.736,0.782390238571167
model_1051,c_1,c_8,c_12,c_2,0.7299,0.8325163904190064
