EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS,MODEL_MATCHED
episode_879,c_11,c_10,s,-,0.9768,0.07346976,model_21
episode_880,c_7,c_10,c_10,c_12,0.9815,0.056498937,model_1152
episode_881,c_8,c_6,c_6,c_5,0.9798,0.061597697,model_1087
episode_882,c_2,c_7,c_5,c_7,0.9803,0.0613379,model_1198
episode_883,c_2,c_1,c_6,c_1,0.9802,0.060126975,model_2006
episode_884,c_7,c_10,m_3,c_7,0.9732,0.09098357,model_1384
episode_885,c_2,c_9,c_9,s,0.9789,0.067923255,model_1422
episode_886,c_8,c_12,c_5,m_2,0.9791,0.06407165,model_1097
episode_887,c_3,c_4,c_7,c_11,0.9795,0.06413423,model_1735
episode_888,c_2,m_3,c_9,c_8,0.9668,0.10929117,model_726
episode_889,c_3,c_11,c_4,m_3,0.9789,0.06515231,model_743
episode_890,c_11,m_2,c_1,c_10,0.9652,0.11427533,model_542
episode_891,c_1,c_1,c_4,s,0.9808,0.057642307,model_114
episode_892,c_5,c_11,c_9,c_7,0.98,0.06258866,model_2015
episode_893,c_5,c_3,c_12,s,0.98,0.06164016,model_762
episode_894,c_12,c_7,s,-,0.976,0.07312,model_943
episode_894,c_12,c_7,s,-,0.9771,0.072672024,model_1600
episode_895,c_6,c_2,c_6,c_5,0.9797,0.062021516,model_202
episode_896,c_1,c_3,c_12,c_2,0.9815,0.055834573,model_69
episode_897,m_3,c_11,c_5,c_5,0.8703,0.39369377,model_180
episode_898,c_12,c_7,c_10,m_3,0.9805,0.061018445,model_1741
episode_899,c_1,c_5,m_3,c_1,0.9803,0.069882095,model_386
episode_900,c_4,m_1,m_1,c_5,0.9225,0.26592812,model_839
episode_901,c_6,c_1,c_8,c_4,0.9805,0.058456857,model_1836
episode_902,c_7,c_10,c_3,m_2,0.9804,0.05920045,model_263
episode_903,c_4,c_3,c_12,c_5,0.9802,0.06030842,model_1321
episode_904,c_2,c_11,c_1,m_1,0.9817,0.05971712,model_1557
episode_905,c_4,c_2,c_5,c_10,0.9806,0.06314698,model_225
episode_906,c_3,c_8,c_6,c_11,0.9787,0.063195325,model_830
episode_907,c_9,c_2,m_1,c_1,0.9741,0.08864668,model_1958
episode_908,c_12,c_2,m_2,s,0.9763,0.07572802,model_393
episode_909,c_2,c_7,c_7,m_2,0.9803,0.061561108,model_1996
episode_910,m_2,c_9,c_12,m_3,0.9523,0.1554691,model_438
episode_911,c_2,m_2,c_8,m_2,0.9679,0.10396113,model_73
episode_912,c_4,c_5,c_10,c_11,0.9799,0.06132451,model_1525
episode_913,c_7,c_7,c_4,c_1,0.9808,0.059132423,model_493
episode_914,c_4,c_5,s,-,0.9761,0.076281786,model_1383
episode_915,c_4,m_3,c_11,c_2,0.9631,0.1279183,model_1246
episode_916,c_4,c_6,m_2,c_8,0.9785,0.06858904,model_1578
episode_917,c_10,c_1,m_2,m_3,0.9705,0.09863876,model_1358
episode_918,c_5,c_12,m_3,c_4,0.9815,0.0599214,model_589
episode_919,c_12,c_12,c_10,c_5,0.9798,0.06083372,model_1187
episode_920,c_2,m_1,c_11,c_8,0.9672,0.10971081,model_652
episode_921,c_4,c_5,c_9,s,0.9792,0.06496999,model_486
episode_922,c_6,c_7,c_2,c_1,0.9812,0.060457718,model_1527
episode_923,c_7,m_1,c_4,m_3,0.967,0.10986626,model_763
episode_924,c_1,c_2,c_9,c_4,0.9808,0.062476616,model_48
episode_925,c_4,c_1,m_2,c_4,0.9687,0.09814972,model_430
episode_926,c_10,c_5,c_7,m_1,0.9799,0.060770884,model_804
episode_927,c_1,c_10,c_8,c_3,0.982,0.057231233,model_1789
episode_928,c_3,c_4,c_12,c_6,0.9795,0.06255069,model_1102
episode_929,c_3,c_1,c_5,m_2,0.9811,0.05768415,model_2021
episode_930,c_1,c_7,c_3,c_12,0.9808,0.058935825,model_1679
episode_931,c_7,c_4,c_2,c_2,0.9795,0.060958695,model_779
episode_932,c_4,c_10,c_10,m_1,0.9822,0.055473067,model_455
episode_933,c_7,c_3,m_2,c_7,0.9778,0.073029675,model_339
episode_934,c_12,c_5,m_3,c_5,0.9805,0.06620644,model_1369
episode_935,c_11,c_7,m_3,s,0.9768,0.0808118,model_321
episode_936,c_6,c_11,c_4,s,0.9781,0.06294281,model_39
episode_936,c_6,c_11,c_4,s,0.9799,0.06431473,model_1036
episode_937,c_4,c_8,c_11,c_9,0.9808,0.059599098,model_727
episode_938,m_1,m_1,c_9,m_2,0.8289,0.5391051,model_728
episode_939,c_11,c_3,c_6,c_5,0.9805,0.062571436,model_1041
episode_940,c_6,m_1,c_5,c_12,0.9675,0.10871377,model_1855
episode_941,c_4,c_11,m_2,c_5,0.9759,0.08217485,model_1991
episode_942,c_6,c_10,c_1,c_7,0.9784,0.062939405,model_450
episode_943,m_2,s,-,-,0.8894,0.41746303,model_801
episode_943,m_2,s,-,-,0.8887,0.41835153,model_1659
episode_944,c_4,c_2,c_11,s,0.9804,0.061388765,model_868
episode_945,c_3,c_2,c_9,c_9,0.9785,0.06668016,model_252
episode_946,c_3,c_3,m_3,m_2,0.9814,0.06144468,model_1944
episode_947,c_6,c_8,c_6,s,0.979,0.06398562,model_1514
episode_948,c_2,m_2,c_10,s,0.9662,0.10963265,model_302
episode_949,c_10,m_2,c_1,c_7,0.9626,0.124763004,model_884
episode_950,c_1,c_6,c_7,s,0.9801,0.060518574,model_1575
episode_951,c_3,m_1,m_3,m_2,0.9619,0.14171235,model_1013
episode_952,c_1,c_4,c_1,c_3,0.9806,0.06059594,model_872
episode_953,c_12,c_9,c_10,c_3,0.9793,0.06395657,model_653
episode_954,c_4,c_2,c_6,c_12,0.9803,0.060191534,model_1443
episode_955,m_3,c_10,c_5,s,0.8736,0.38806865,model_32
episode_955,m_3,c_10,c_5,s,0.8445,0.49697664,model_209
episode_956,c_2,c_10,m_2,c_5,0.9711,0.09313846,model_886
episode_957,c_5,m_3,c_1,c_9,0.9683,0.106803484,model_947
episode_958,c_3,c_10,c_11,c_10,0.9798,0.060402248,model_2000
episode_959,c_5,c_6,c_8,m_1,0.9797,0.06660371,model_1971
episode_960,c_9,m_3,c_10,c_10,0.9749,0.0872123,model_504
episode_961,c_5,c_8,m_1,c_4,0.9719,0.08974763,model_1731
episode_962,c_1,c_2,c_9,c_4,0.9808,0.062476616,model_48
episode_963,c_7,c_12,c_10,c_11,0.9799,0.06222257,model_1813
episode_964,c_5,c_6,c_10,m_1,0.9801,0.062732786,model_1023
episode_965,c_3,m_3,c_4,c_1,0.9742,0.089292735,model_996
episode_966,c_10,c_8,c_11,c_9,0.9812,0.05801776,model_1549
episode_967,c_2,c_9,c_1,c_1,0.9804,0.061734635,model_411
episode_968,c_8,c_1,c_8,c_12,0.9792,0.065154456,model_1199
episode_969,c_7,c_9,c_2,m_2,0.9794,0.06151179,model_938
episode_970,c_7,c_10,c_10,c_12,0.9815,0.056498937,model_1152
episode_971,c_10,c_5,c_9,c_7,0.9799,0.060814966,model_1585
episode_972,c_5,m_3,c_1,c_9,0.9683,0.106803484,model_947
episode_973,c_11,c_8,c_2,c_7,0.9795,0.060077142,model_350
episode_974,c_10,c_5,c_10,c_6,0.9806,0.059203934,model_1540
episode_975,c_5,m_3,c_1,c_9,0.9683,0.106803484,model_947
episode_976,c_2,c_5,m_2,c_4,0.9732,0.08790969,model_1387
episode_977,c_1,c_5,c_6,c_10,0.9792,0.064281,model_1470
episode_978,c_8,c_6,c_6,c_5,0.9798,0.061597697,model_1087
episode_979,c_11,c_12,c_5,m_3,0.9796,0.06252173,model_1959
episode_980,c_9,c_6,c_11,c_6,0.9811,0.06269971,model_1628
episode_981,c_4,c_10,c_4,c_6,0.9808,0.0586778,model_1591
episode_982,c_11,c_7,c_4,c_10,0.9792,0.06364325,model_1489
episode_983,c_3,c_10,m_3,c_5,0.9775,0.07554755,model_255
episode_984,c_9,m_2,m_2,c_2,0.9704,0.11288591,model_612
episode_985,c_5,m_1,c_4,s,0.9682,0.11000184,model_440
episode_986,c_8,c_2,m_3,c_12,0.9788,0.0704436,model_700
episode_987,c_3,c_4,c_6,s,0.9811,0.063139424,model_701
episode_988,c_7,c_3,c_4,c_10,0.9805,0.06075825,model_1396
episode_989,c_11,c_7,m_2,c_10,0.9705,0.09718702,model_223
episode_990,c_12,m_3,c_11,s,0.9753,0.08634671,model_1304
episode_991,m_3,c_10,c_7,c_7,0.871,0.39012048,model_614
episode_992,c_10,c_8,c_8,s,0.981,0.060103603,model_1782
episode_993,c_3,c_8,c_6,c_10,0.9809,0.06056121,model_216
episode_994,c_1,m_2,c_8,m_1,0.9649,0.11549397,model_332
episode_995,c_10,c_12,c_2,c_9,0.9795,0.061871637,model_407
episode_996,c_4,m_1,c_8,c_2,0.9669,0.11078373,model_1758
episode_997,c_1,m_1,m_2,m_2,0.9385,0.23334296,model_831
episode_998,c_12,m_3,c_8,c_6,0.974,0.08863574,model_1518
episode_999,c_9,c_4,c_5,c_9,0.9799,0.06386857,model_914
episode_1000,c_11,c_7,c_7,s,0.9795,0.06253601,model_1494
episode_1001,c_2,c_8,m_2,c_3,0.9752,0.083650775,model_1724
episode_1002,c_12,c_11,c_1,c_6,0.9804,0.060769103,model_348
episode_1003,c_7,c_7,c_7,c_7,0.9805,0.060294207,model_1308
episode_1004,c_12,c_3,c_2,c_1,0.9813,0.060760256,model_1686
episode_1005,c_6,c_9,c_11,c_7,0.9787,0.06627215,model_1114
episode_1006,c_10,c_2,c_6,c_3,0.9794,0.06451531,model_877
episode_1007,c_5,m_1,c_2,m_2,0.9672,0.108546354,model_383
episode_1008,c_7,c_6,m_3,c_12,0.9811,0.060532443,model_1485
episode_1009,c_4,c_9,m_2,c_1,0.9794,0.06677952,model_1314
episode_1010,c_9,c_9,c_3,c_1,0.9809,0.058318354,model_822
episode_1011,c_7,c_1,m_2,c_4,0.9711,0.097369425,model_1338
episode_1012,c_4,m_1,c_7,c_5,0.9675,0.11055043,model_398
episode_1013,c_9,c_1,s,-,0.9756,0.074224904,model_160
episode_1014,c_6,c_4,c_5,c_1,0.9801,0.061089486,model_1684
episode_1015,c_10,c_9,c_10,c_6,0.9806,0.059417065,model_211
episode_1016,c_11,m_3,c_3,c_9,0.969,0.10227173,model_1442
episode_1017,c_10,m_1,c_9,c_11,0.9655,0.110870495,model_1498
episode_1018,c_1,c_9,c_4,c_11,0.9809,0.058914468,model_220
episode_1019,c_1,c_9,c_7,c_5,0.9803,0.062590964,model_1993
episode_1020,c_7,m_2,c_4,c_9,0.9635,0.12285729,model_1784
episode_1021,c_5,c_3,m_1,c_4,0.9722,0.087475844,model_1262
episode_1022,c_9,c_6,m_1,m_2,0.9729,0.0855517,model_1098
episode_1023,c_1,c_9,c_8,c_3,0.9806,0.05785024,model_1302
episode_1024,c_7,c_11,c_8,c_4,0.9802,0.060891315,model_1504
episode_1025,c_6,c_5,c_2,c_11,0.9801,0.060497936,model_1032
episode_1026,c_7,c_12,s,-,0.9776,0.07033575,model_391
episode_1026,c_7,c_12,s,-,0.9767,0.07346752,model_1567
episode_1027,c_12,c_3,c_7,m_1,0.9813,0.05873222,model_1700
episode_1028,c_5,c_6,c_2,c_5,0.9805,0.061114952,model_1931
episode_1029,c_11,c_1,c_11,s,0.9827,0.057966232,model_634
episode_1030,c_3,c_8,c_3,c_2,0.9795,0.06370527,model_1385
episode_1031,c_5,c_2,c_8,s,0.98,0.061623175,model_2005
episode_1032,c_10,c_2,m_3,c_8,0.9792,0.07224163,model_713
episode_1033,c_2,c_8,c_11,m_2,0.9813,0.059513547,model_475
episode_1034,c_9,c_11,c_11,c_8,0.9798,0.06472149,model_40
episode_1035,c_12,c_5,c_1,s,0.9821,0.06422229,model_685
episode_1036,c_10,m_2,c_12,c_6,0.9641,0.11774464,model_485
episode_1037,c_6,c_3,c_12,c_3,0.9808,0.0622445,model_120
episode_1038,c_12,c_10,c_4,c_1,0.9809,0.062230665,model_599
episode_1038,c_12,c_10,c_4,c_1,0.9799,0.06637684,model_1058
episode_1039,c_11,c_10,c_9,c_8,0.9804,0.059243493,model_1227
episode_1040,c_5,c_10,c_9,c_6,0.9811,0.061628632,model_109
episode_1041,c_7,c_5,s,-,0.9784,0.07240082,model_1178
episode_1041,c_7,c_5,s,-,0.9779,0.06987904,model_2022
episode_1042,c_9,c_7,s,-,0.9772,0.07468819,model_337
episode_1042,c_9,c_7,s,-,0.9766,0.07252472,model_1520
episode_1043,c_5,c_9,c_10,c_11,0.9801,0.06020983,model_243
episode_1044,c_5,c_9,s,-,0.9775,0.07472326,model_58
episode_1044,c_5,c_9,s,-,0.9769,0.07257775,model_1808
episode_1045,m_3,c_2,c_3,c_6,0.8705,0.3969118,model_460
episode_1046,c_8,c_4,c_9,c_10,0.9811,0.059800655,model_971
episode_1047,c_9,c_4,c_5,c_4,0.9801,0.060629748,model_1988
episode_1048,c_11,c_7,c_4,c_10,0.9792,0.06364325,model_1489
episode_1049,c_3,c_3,m_3,m_2,0.9814,0.06144468,model_1944
episode_1050,c_12,c_4,c_9,m_3,0.9807,0.059880517,model_1932
episode_1051,c_3,m_1,m_3,c_6,0.9592,0.1551915,model_259
episode_1052,c_7,c_1,c_2,m_2,0.9812,0.05839805,model_22
episode_1053,c_9,c_7,c_4,c_11,0.979,0.06325759,model_973
episode_1054,c_6,m_2,c_11,c_6,0.9724,0.09017061,model_1950
episode_1055,c_12,c_1,c_3,c_10,0.98,0.06208241,model_2012
episode_1056,c_7,m_3,c_3,m_1,0.9576,0.14971668,model_1956
episode_1057,c_4,c_11,s,-,0.9772,0.07201788,model_656
episode_1058,c_11,m_1,s,-,0.9498,0.17499577,model_137
episode_1059,c_8,m_3,c_3,c_1,0.9691,0.10149726,model_1236
episode_1060,c_8,m_1,c_5,c_1,0.9683,0.1080049,model_1835
episode_1061,c_9,c_6,c_5,m_3,0.9814,0.058819868,model_155
episode_1062,c_12,c_9,c_7,s,0.9808,0.061621655,model_1664
episode_1063,c_3,c_12,c_4,c_12,0.9811,0.06053091,model_1284
episode_1064,c_2,c_2,c_2,m_1,0.9773,0.070634186,model_25
episode_1065,c_2,c_5,m_2,c_11,0.9753,0.08019983,model_1200
episode_1066,c_11,m_3,m_2,c_5,0.9244,0.29429168,model_30
episode_1067,c_10,c_9,c_6,c_9,0.9816,0.059517678,model_1120
episode_1068,c_8,c_4,c_5,m_1,0.981,0.060089782,model_187
episode_1069,c_9,c_12,c_9,c_6,0.9811,0.061202373,model_472
episode_1070,c_7,m_2,c_1,c_9,0.9615,0.12597623,model_950
episode_1071,c_4,c_7,c_9,c_4,0.9798,0.06342235,model_1635
episode_1072,c_7,c_4,c_1,c_7,0.9798,0.060126185,model_624
episode_1073,c_6,c_3,c_3,c_7,0.9812,0.059899528,model_1374
episode_1074,c_3,c_11,c_3,c_5,0.9803,0.061076563,model_183
episode_1075,c_2,c_11,c_1,c_12,0.9802,0.061249014,model_343
episode_1076,c_9,c_7,c_10,c_8,0.9792,0.06128212,model_1656
episode_1077,c_2,c_1,m_2,c_8,0.9705,0.095798284,model_1462
episode_1078,m_2,m_3,c_10,c_4,0.282,1.9378843,model_563
episode_1079,c_9,c_4,c_11,c_8,0.9793,0.06184501,model_1955
episode_1080,c_10,m_1,c_4,c_11,0.9644,0.11565216,model_1536
episode_1081,c_1,c_1,c_4,s,0.9808,0.057642307,model_114
episode_1082,c_2,c_5,c_6,c_9,0.9797,0.06410635,model_622
episode_1083,c_12,c_6,c_4,c_9,0.9795,0.06128989,model_309
episode_1084,c_6,c_2,c_10,c_10,0.9802,0.062106356,model_1104
episode_1085,c_10,c_4,m_3,c_9,0.9716,0.10063539,model_1167
episode_1086,c_3,c_3,c_1,c_1,0.9814,0.05916936,model_941
episode_1086,c_3,c_3,c_1,c_1,0.9789,0.06657971,model_1561
episode_1087,c_6,c_5,c_5,c_5,0.9789,0.06509986,model_1576
episode_1088,c_11,c_8,c_12,c_7,0.9798,0.059223916,model_1011
episode_1089,c_10,c_12,c_9,c_4,0.9808,0.060541026,model_616
episode_1090,c_4,c_5,c_5,c_1,0.9811,0.06133956,model_266
episode_1091,c_1,m_3,c_6,c_2,0.9582,0.14309336,model_367
episode_1092,c_4,s,-,-,0.9588,0.14197478,model_377
episode_1092,c_4,s,-,-,0.9584,0.14299645,model_1288
episode_1092,c_4,s,-,-,0.9587,0.13953258,model_1641
episode_1093,c_11,c_2,c_9,c_1,0.9808,0.06023071,model_1654
episode_1094,c_1,m_1,c_4,c_4,0.9651,0.1139009,model_181
episode_1095,c_6,m_1,c_5,c_3,0.9694,0.10502276,model_1595
episode_1096,c_1,s,-,-,0.9595,0.14239001,model_275
episode_1096,c_1,s,-,-,0.9589,0.14358625,model_1330
episode_1096,c_1,s,-,-,0.9575,0.14356542,model_1639
episode_1097,c_1,c_6,c_7,c_11,0.9804,0.061427955,model_1769
episode_1098,c_8,m_2,c_5,m_2,0.9672,0.10957574,model_631
episode_1099,c_11,c_5,c_7,c_7,0.9797,0.05966774,model_650
episode_1100,c_8,c_4,c_9,c_10,0.9811,0.059800655,model_971
episode_1101,c_5,c_4,c_10,c_12,0.9792,0.062471446,model_1027
episode_1102,c_5,c_2,m_1,c_11,0.9717,0.08855948,model_667
episode_1103,c_7,c_12,c_4,c_2,0.9808,0.059587926,model_1554
episode_1104,c_7,c_4,c_8,m_2,0.9812,0.058605887,model_1984
episode_1105,c_3,c_11,c_10,c_3,0.9795,0.062031884,model_469
episode_1106,c_7,c_2,m_3,m_2,0.9807,0.0693111,model_1995
episode_1107,c_11,m_1,c_1,c_6,0.9657,0.11186331,model_540
episode_1108,c_1,c_10,c_5,c_8,0.9821,0.05923393,model_12
episode_1109,c_7,m_1,c_10,s,0.9653,0.109463304,model_1508
episode_1110,c_12,c_7,c_5,c_8,0.9808,0.0620334,model_1360
episode_1111,c_6,c_1,c_1,c_3,0.9795,0.063610345,model_1505
episode_1112,c_3,c_11,c_10,c_3,0.9795,0.062031884,model_469
episode_1113,c_6,c_11,m_2,c_7,0.9749,0.08305917,model_556
episode_1114,c_3,c_7,c_2,c_7,0.979,0.062303916,model_1441
episode_1115,c_9,c_2,c_5,m_3,0.9791,0.06342655,model_673
episode_1116,c_1,c_5,c_6,c_12,0.9808,0.058073062,model_1796
episode_1117,c_4,c_6,m_1,c_9,0.972,0.09117287,model_1662
episode_1118,c_2,c_1,c_5,m_3,0.98,0.060029786,model_439
episode_1119,c_11,c_3,m_2,m_1,0.9762,0.077124,model_723
episode_1120,c_7,c_3,c_6,c_11,0.9813,0.0597193,model_396
episode_1121,c_12,m_1,s,-,0.9535,0.16790813,model_1235
episode_1121,c_12,m_1,s,-,0.9501,0.17252468,model_1905
episode_1122,c_4,c_2,c_4,c_5,0.9801,0.061482407,model_1888
episode_1123,m_2,c_8,m_3,s,0.9198,0.2930296,model_1863
episode_1124,c_9,c_3,s,-,0.9771,0.07215311,model_130
episode_1124,c_9,c_3,s,-,0.9761,0.074649215,model_1166
episode_1124,c_9,c_3,s,-,0.9771,0.07110166,model_1599
episode_1125,c_7,c_9,c_5,c_12,0.9808,0.059703916,model_23
episode_1126,c_2,c_6,m_3,c_6,0.9823,0.058337446,model_900
episode_1127,c_5,c_9,m_3,c_7,0.9811,0.059975117,model_59
episode_1128,c_4,m_1,c_8,c_2,0.9669,0.11078373,model_1758
episode_1129,m_3,s,-,-,0.7908,0.7308557,model_691
episode_1129,m_3,s,-,-,0.7882,0.7370571,model_1079
episode_1130,c_7,m_1,c_4,c_7,0.9654,0.115905665,model_1683
episode_1131,c_2,c_11,c_3,c_4,0.9807,0.0632688,model_177
episode_1132,c_9,c_4,s,-,0.9772,0.072473556,model_1685
episode_1133,c_10,c_2,c_2,c_7,0.9819,0.05516854,model_699
episode_1134,c_3,c_2,c_7,c_2,0.9794,0.06708236,model_1942
episode_1135,c_8,s,-,-,0.9613,0.13357337,model_1311
episode_1135,c_8,s,-,-,0.962,0.13284324,model_1614
episode_1136,c_5,c_6,c_12,c_8,0.9813,0.059912156,model_1225
episode_1137,m_2,c_3,c_10,c_10,0.9507,0.16715409,model_1237
episode_1138,c_12,m_1,m_1,c_11,0.9517,0.17244077,model_759
episode_1138,c_12,m_1,m_1,c_11,0.9502,0.17835413,model_1467
episode_1139,c_12,c_7,c_3,c_11,0.9785,0.06567236,model_379
episode_1139,c_12,c_7,c_3,c_11,0.9785,0.06299618,model_1020
episode_1140,c_1,c_12,c_10,m_3,0.9799,0.061662287,model_913
episode_1141,c_10,c_12,c_8,c_1,0.9799,0.062673144,model_807
episode_1142,c_6,c_6,c_8,c_8,0.9782,0.06473206,model_1826
episode_1143,c_12,c_3,c_2,c_1,0.9813,0.060760256,model_1686
episode_1144,c_3,m_1,c_7,c_4,0.9676,0.10543926,model_1921
episode_1145,c_5,m_3,c_1,c_9,0.9683,0.106803484,model_947
episode_1146,c_11,c_5,c_5,c_3,0.9785,0.06270843,model_1762
episode_1147,c_7,c_4,c_9,c_1,0.9817,0.057408355,model_34
episode_1148,c_4,c_6,c_9,c_1,0.9793,0.06262602,model_1195
episode_1149,c_3,c_9,m_2,m_3,0.9779,0.06940713,model_1721
episode_1150,c_8,c_8,c_12,c_9,0.9813,0.061293494,model_1044
episode_1151,c_4,c_6,c_4,c_4,0.9808,0.0590283,model_1663
episode_1152,c_6,c_5,s,-,0.9766,0.076352805,model_1538
episode_1153,c_4,c_9,c_1,c_5,0.9802,0.06023695,model_333
episode_1154,c_6,m_2,m_2,c_9,0.9674,0.11858539,model_1317
episode_1155,c_8,c_1,m_1,m_3,0.9723,0.09075532,model_1624
episode_1156,c_9,c_7,c_8,m_2,0.979,0.064006805,model_819
episode_1157,c_7,c_1,c_5,c_2,0.9813,0.058283623,model_511
episode_1158,c_3,m_3,c_2,m_3,0.9744,0.083615094,model_128
episode_1159,c_1,c_4,c_11,m_1,0.9816,0.06181347,model_803
episode_1160,c_3,m_2,c_8,c_9,0.9685,0.10287824,model_1592
episode_1161,c_6,c_7,s,-,0.9755,0.07542665,model_998
episode_1162,c_7,c_10,c_10,c_12,0.9815,0.056498937,model_1152
episode_1163,c_9,m_2,m_3,c_8,0.9482,0.20749582,model_1647
episode_1164,c_10,c_1,m_2,s,0.972,0.09680907,model_1107
episode_1165,c_9,c_9,c_11,c_3,0.979,0.06245506,model_750
episode_1166,c_6,c_8,m_3,m_1,0.9812,0.06548762,model_76
episode_1167,c_5,c_2,c_8,s,0.98,0.061623175,model_2005
episode_1168,c_8,m_3,c_7,c_7,0.9657,0.1200718,model_659
episode_1169,c_11,c_6,c_5,c_8,0.9796,0.063238956,model_1506
episode_1170,c_3,c_7,c_10,m_2,0.9806,0.06133979,model_550
episode_1171,c_7,c_5,c_3,c_2,0.9799,0.061926134,model_948
episode_1172,c_3,c_12,c_4,c_12,0.9811,0.06053091,model_1284
episode_1173,c_1,c_2,c_6,m_2,0.9813,0.05984089,model_258
episode_1174,c_1,m_2,c_8,c_1,0.9647,0.118155435,model_1455
episode_1175,c_4,c_7,c_3,c_5,0.9804,0.062003095,model_873
episode_1176,c_8,c_5,c_10,m_2,0.98,0.05852382,model_912
episode_1177,c_2,c_5,m_3,c_8,0.979,0.070527315,model_602
episode_1178,c_10,m_2,m_1,s,0.9259,0.26839662,model_855
episode_1179,c_12,c_11,c_5,m_3,0.9781,0.06492816,model_1927
episode_1180,c_2,c_12,c_1,c_1,0.9803,0.059294913,model_1965
episode_1181,c_9,c_9,c_6,s,0.98,0.06209753,model_331
episode_1182,c_5,c_11,c_9,c_4,0.9801,0.06237149,model_1427
episode_1183,c_2,c_11,m_1,m_1,0.9732,0.08635829,model_506
episode_1184,c_9,c_11,c_8,s,0.9788,0.0649693,model_956
episode_1185,c_7,m_2,m_1,s,0.9279,0.26352653,model_291
episode_1186,c_9,m_3,s,-,0.9668,0.11862636,model_686
episode_1186,c_9,m_3,s,-,0.965,0.12245402,model_1142
episode_1186,c_9,m_3,s,-,0.9654,0.12065855,model_2009
episode_1187,c_5,c_10,c_3,c_9,0.9799,0.060616735,model_1815
episode_1188,c_10,c_12,c_3,s,0.9806,0.06596066,model_583
episode_1189,c_6,c_9,c_7,c_9,0.9797,0.06391103,model_680
episode_1190,c_12,c_7,c_6,c_10,0.9795,0.061615583,model_1403
episode_1191,c_4,m_1,m_2,c_6,0.9424,0.21871683,model_651
episode_1192,c_10,c_5,c_8,c_9,0.9813,0.058638982,model_1602
episode_1193,c_7,c_6,c_2,m_2,0.9807,0.05900317,model_1408
episode_1194,c_1,c_12,c_1,c_5,0.9801,0.061297406,model_297
episode_1195,c_4,c_10,c_3,c_3,0.9786,0.065241255,model_365
episode_1196,c_6,m_1,c_11,s,0.9684,0.10685868,model_1803
episode_1197,c_11,c_11,c_10,c_2,0.9815,0.059580382,model_1772
episode_1198,c_5,m_3,c_2,m_1,0.9718,0.0940172,model_789
episode_1199,c_7,c_9,c_7,c_8,0.9796,0.059836175,model_1424
episode_1200,c_3,c_4,c_2,m_2,0.9795,0.060917575,model_603
episode_1201,c_11,c_2,s,-,0.9771,0.07348767,model_1010
episode_1202,c_7,c_2,c_2,c_3,0.9813,0.059383545,model_1189
episode_1203,c_6,c_7,c_4,c_1,0.9806,0.059524693,model_1665
episode_1204,c_7,c_9,c_6,c_2,0.981,0.05965563,model_565
episode_1205,c_6,m_3,c_4,c_6,0.9746,0.08558216,model_543
episode_1206,c_10,c_12,s,-,0.9777,0.072886966,model_387
episode_1206,c_10,c_12,s,-,0.9784,0.071574606,model_1436
episode_1206,c_10,c_12,s,-,0.9769,0.072449245,model_1502
episode_1207,c_12,c_3,c_7,m_1,0.9813,0.05873222,model_1700
episode_1208,c_2,c_11,c_4,c_10,0.9795,0.061958596,model_1703
episode_1209,c_6,c_1,s,-,0.9767,0.074852854,model_1967
episode_1210,c_1,c_1,c_12,c_11,0.9805,0.059065048,model_108
episode_1211,c_7,c_9,c_9,c_7,0.9791,0.06197795,model_896
episode_1212,c_11,c_3,c_11,m_3,0.9788,0.062023405,model_1215
episode_1213,c_2,c_12,c_5,c_6,0.9803,0.060695358,model_1918
episode_1214,c_7,c_10,c_3,m_2,0.9804,0.05920045,model_263
episode_1215,c_9,c_3,c_10,m_2,0.9794,0.064241014,model_1849
episode_1216,c_3,m_2,c_7,c_12,0.9693,0.10425278,model_75
episode_1217,c_5,c_4,m_3,c_6,0.9749,0.08396084,model_851
episode_1218,c_4,c_11,c_9,c_11,0.9805,0.059936132,model_1775
episode_1219,c_7,c_10,c_3,c_3,0.9804,0.05986701,model_1501
episode_1220,c_7,c_9,c_11,c_6,0.9805,0.061267484,model_489
episode_1221,c_8,c_8,c_6,c_4,0.9816,0.057725217,model_558
episode_1222,c_1,c_7,c_9,c_3,0.9807,0.0571247,model_1150
episode_1222,c_1,c_7,c_9,c_3,0.9806,0.05999812,model_1935
episode_1223,c_11,c_2,c_3,c_3,0.9817,0.058106717,model_65
episode_1224,c_6,c_12,c_2,c_8,0.9798,0.06474265,model_1910
episode_1225,c_12,c_8,c_8,c_1,0.9781,0.067477025,model_1168
episode_1226,c_10,c_1,c_12,c_3,0.9803,0.06202259,model_541
episode_1227,c_2,m_1,c_4,c_3,0.9678,0.11046659,model_573
episode_1228,c_9,c_8,s,-,0.9754,0.07415268,model_499
episode_1229,c_3,c_6,c_1,m_1,0.9765,0.06835771,model_697
episode_1230,c_4,c_5,c_6,c_5,0.9804,0.05940316,model_1558
episode_1231,c_8,c_8,c_6,c_4,0.9816,0.057725217,model_558
episode_1232,c_6,m_3,c_4,c_6,0.9746,0.08558216,model_543
episode_1233,c_4,c_2,c_9,c_7,0.9802,0.063620426,model_1025
episode_1234,c_9,c_2,m_1,c_1,0.9741,0.08864668,model_1958
