EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS,MODEL_MATCHED
episode_749,c_8,c_8,c_12,c_9,0.9813,0.061293494,model_1044
episode_750,m_2,m_3,c_10,c_4,0.282,1.9378843,model_563
episode_751,m_3,c_12,c_4,c_12,0.8666,0.40063405,model_1137
episode_752,c_11,c_7,c_5,c_10,0.9804,0.057973567,model_133
episode_753,c_7,c_7,c_9,c_11,0.9815,0.05698677,model_957
episode_754,c_6,c_1,c_7,c_3,0.9801,0.062460832,model_123
episode_755,c_6,c_11,c_4,c_9,0.9789,0.062398493,model_1026
episode_756,c_10,c_11,c_4,c_1,0.9801,0.060474455,model_875
episode_757,c_1,c_5,c_2,c_10,0.9811,0.059297368,model_356
episode_758,c_4,m_2,c_8,m_3,0.9635,0.11972558,model_451
episode_759,c_4,c_12,c_11,m_2,0.9806,0.06029178,model_315
episode_760,c_7,c_3,c_3,m_1,0.9792,0.064038515,model_1633
episode_761,c_1,c_5,c_7,m_3,0.9809,0.061584514,model_1445
episode_762,c_5,c_12,c_8,c_6,0.9815,0.05939395,model_1627
episode_763,m_1,c_6,c_10,s,0.9539,0.15807575,model_145
episode_764,c_7,c_7,c_11,c_7,0.9807,0.058204252,model_14
episode_765,c_9,c_4,c_3,s,0.9791,0.06445447,model_1899
episode_766,c_2,m_2,c_12,m_1,0.9691,0.104985334,model_1151
episode_767,c_4,c_11,m_2,c_12,0.9764,0.07697218,model_1375
episode_768,c_10,c_5,m_2,c_3,0.9725,0.08849645,model_639
episode_769,c_4,c_9,m_3,c_5,0.9809,0.062013682,model_1318
episode_769,c_4,c_9,m_3,c_5,0.9815,0.060449053,model_1745
episode_770,c_3,c_4,c_6,c_11,0.9794,0.06046522,model_1367
episode_771,c_9,c_7,c_4,c_11,0.979,0.06325759,model_973
episode_772,c_10,m_1,c_10,s,0.9658,0.114346385,model_967
episode_773,c_3,c_6,c_6,c_11,0.981,0.05945739,model_208
episode_774,c_10,m_2,c_11,c_3,0.9645,0.115550116,model_491
episode_775,c_1,c_1,c_6,m_2,0.9813,0.05878201,model_1283
episode_776,c_5,m_2,c_9,m_2,0.969,0.1064522,model_960
episode_777,c_9,c_10,m_1,c_10,0.9725,0.09092146,model_548
episode_778,c_4,c_9,c_1,c_4,0.9803,0.06304368,model_561
episode_779,c_9,c_2,c_3,m_3,0.9779,0.06624469,model_1207
episode_780,c_12,c_6,c_11,c_5,0.9806,0.05775613,model_799
episode_781,c_12,m_3,c_6,c_8,0.9742,0.083636194,model_1206
episode_782,c_7,c_9,m_2,c_3,0.9774,0.07147625,model_1121
episode_783,c_7,m_1,c_2,m_1,0.9662,0.11197111,model_1792
episode_784,c_1,m_3,m_2,c_5,0.8707,0.52082753,model_207
episode_785,c_10,m_2,c_12,c_6,0.9641,0.11774464,model_485
episode_786,c_10,c_10,c_11,c_5,0.9812,0.058522858,model_1734
episode_787,c_7,c_5,c_12,c_8,0.9791,0.05942589,model_732
episode_788,c_12,c_6,c_6,c_6,0.9807,0.06161135,model_549
episode_789,c_9,c_5,c_9,c_12,0.9806,0.06043183,model_1216
episode_790,c_3,m_1,m_3,c_6,0.9592,0.1551915,model_259
episode_791,c_12,c_5,c_11,c_5,0.9797,0.06013309,model_1618
episode_792,c_10,m_2,s,-,0.948,0.18090208,model_1460
episode_793,c_1,c_2,c_9,c_1,0.98,0.062909804,model_1179
episode_794,c_12,c_6,c_3,c_3,0.9791,0.06335271,model_1326
episode_795,c_10,m_2,c_4,c_11,0.9624,0.12263613,model_1511
episode_796,c_1,m_3,c_2,m_3,0.9626,0.1316044,model_222
episode_797,c_6,c_7,c_6,c_3,0.9794,0.061794963,model_710
episode_798,c_11,c_6,c_12,c_2,0.9813,0.05710853,model_481
episode_799,c_12,c_1,c_12,c_9,0.9786,0.063328125,model_1795
episode_800,c_9,c_5,c_7,c_3,0.9792,0.0651031,model_719
episode_801,c_2,c_5,s,-,0.9766,0.07001902,model_1231
episode_802,c_1,c_10,c_8,c_3,0.982,0.057231233,model_1789
episode_803,c_4,c_9,c_1,c_5,0.9802,0.06023695,model_333
episode_804,c_11,c_6,c_7,m_3,0.9801,0.06114511,model_574
episode_805,c_6,c_11,c_3,c_8,0.9791,0.064677976,model_1881
episode_806,c_10,m_2,c_11,c_3,0.9645,0.115550116,model_491
episode_807,c_11,m_3,c_3,c_9,0.969,0.10227173,model_1442
episode_808,c_9,c_7,c_12,c_12,0.9799,0.06252149,model_832
episode_809,c_1,c_8,c_4,c_8,0.98,0.06099848,model_642
episode_810,c_10,m_2,c_12,c_8,0.9665,0.11424164,model_1709
episode_811,c_5,c_5,c_10,c_4,0.9802,0.05921455,model_370
episode_812,c_4,c_1,c_8,c_1,0.9787,0.06063007,model_672
episode_813,c_8,s,-,-,0.9613,0.13357337,model_1311
episode_813,c_8,s,-,-,0.962,0.13284324,model_1614
episode_814,c_4,m_2,c_11,c_2,0.9648,0.11642625,model_317
episode_815,c_5,c_11,c_11,c_4,0.9799,0.06249333,model_127
episode_815,c_5,c_11,c_11,c_4,0.9794,0.06342187,model_1491
episode_816,c_4,c_1,c_4,m_1,0.9808,0.056871492,model_576
episode_817,c_9,c_2,c_3,m_3,0.9779,0.06624469,model_1207
episode_818,c_7,c_9,m_3,c_4,0.9818,0.058626465,model_305
episode_819,c_10,m_3,c_11,s,0.9573,0.145625,model_1015
episode_820,c_7,c_1,c_1,c_3,0.9815,0.05931692,model_1378
episode_821,c_12,c_7,c_2,c_1,0.9803,0.06240726,model_1847
episode_822,c_6,c_4,c_11,m_3,0.9809,0.06004023,model_1149
episode_823,c_4,m_1,m_1,c_5,0.9225,0.26592812,model_839
episode_824,c_10,m_1,c_10,s,0.9658,0.114346385,model_967
episode_825,c_10,c_6,c_8,c_7,0.9799,0.062286466,model_1448
episode_826,c_11,c_8,c_2,c_7,0.9795,0.060077142,model_350
episode_827,c_2,m_2,s,-,0.9553,0.15493575,model_414
episode_827,c_2,m_2,s,-,0.9533,0.16394566,model_1132
episode_827,c_2,m_2,s,-,0.9555,0.15514562,model_1744
episode_828,c_1,c_6,m_2,c_7,0.9788,0.06874397,model_753
episode_829,c_5,m_1,c_4,s,0.9682,0.11000184,model_440
episode_830,c_2,c_9,c_4,c_9,0.9791,0.06647761,model_720
episode_831,c_9,c_8,c_6,m_2,0.9794,0.06193304,model_678
episode_832,c_7,c_8,m_3,c_9,0.9784,0.06902982,model_923
episode_833,c_4,m_2,c_7,s,0.9632,0.11960823,model_775
episode_834,c_12,m_1,c_2,s,0.9678,0.105714,model_809
episode_835,c_7,m_1,m_1,c_6,0.924,0.26471767,model_1197
episode_836,m_3,c_4,c_4,s,0.8449,0.49457178,model_545
episode_837,c_3,c_6,m_1,c_2,0.9727,0.087499484,model_1732
episode_838,c_12,c_2,c_1,c_7,0.9793,0.06095962,model_662
episode_839,c_1,m_3,c_11,c_2,0.9594,0.13460115,model_1687
episode_840,c_11,c_5,c_9,c_12,0.9795,0.06238722,model_234
episode_841,c_5,c_4,c_2,c_7,0.9809,0.060670376,model_261
episode_842,m_1,m_2,c_4,c_5,0.7667,0.7565649,model_698
episode_843,c_10,c_7,m_3,c_10,0.9733,0.09482656,model_1328
episode_844,c_2,s,-,-,0.962,0.13089815,model_250
episode_844,c_2,s,-,-,0.9618,0.1329981,model_1043
episode_845,c_5,m_1,m_1,c_7,0.9412,0.20761774,model_1270
episode_846,c_6,c_8,c_7,m_1,0.981,0.060105577,model_1371
episode_847,c_9,c_11,c_2,c_7,0.9795,0.063412964,model_364
episode_848,c_11,m_1,c_4,c_1,0.9682,0.107014544,model_846
episode_849,c_2,c_11,s,-,0.9766,0.075264,model_182
episode_849,c_2,c_11,s,-,0.9767,0.071981534,model_1933
episode_850,m_2,c_11,c_5,m_3,0.9519,0.15659708,model_742
episode_851,c_11,c_1,c_5,c_12,0.9804,0.058833327,model_457
episode_852,c_2,c_6,c_5,s,0.9795,0.061970547,model_352
episode_853,c_1,c_4,c_1,c_3,0.9806,0.06059594,model_872
episode_854,c_1,c_11,c_8,c_7,0.9806,0.0596798,model_1940
episode_855,c_11,s,-,-,0.9599,0.13573883,model_354
episode_855,c_11,s,-,-,0.9608,0.1349148,model_1239
episode_856,c_9,c_4,c_10,c_5,0.9786,0.06422776,model_164
episode_857,c_12,m_2,c_7,c_1,0.9689,0.10478374,model_857
episode_858,c_1,m_2,c_5,c_5,0.9643,0.11681385,model_1048
episode_859,c_1,c_5,s,-,0.9765,0.07368619,model_1219
episode_860,c_3,c_10,c_12,m_3,0.9804,0.06350531,model_1176
episode_861,c_11,m_2,c_12,c_1,0.9664,0.10669666,model_404
episode_862,c_12,c_4,c_11,c_11,0.9795,0.060547926,model_883
episode_863,c_4,m_1,m_2,m_3,0.9398,0.22875373,model_1135
episode_864,c_4,c_7,c_10,c_6,0.9795,0.06596918,model_1708
episode_865,c_9,c_11,m_1,c_3,0.9718,0.08785047,model_47
episode_866,c_10,c_10,c_5,c_6,0.981,0.060498532,model_1620
episode_867,c_2,m_2,c_6,c_2,0.9691,0.104782246,model_1037
episode_868,c_11,c_8,c_9,c_8,0.98,0.06175728,model_992
episode_869,c_4,c_6,c_4,c_4,0.9808,0.0590283,model_1663
episode_870,c_4,c_3,c_8,c_11,0.9808,0.060804132,model_871
episode_871,c_6,c_4,c_1,c_4,0.9808,0.05913852,model_2013
episode_872,c_4,s,-,-,0.9588,0.14197478,model_377
episode_872,c_4,s,-,-,0.9584,0.14299645,model_1288
episode_872,c_4,s,-,-,0.9587,0.13953258,model_1641
episode_873,c_7,c_2,c_10,c_12,0.9805,0.060677506,model_1868
episode_874,c_12,c_12,c_10,c_5,0.9798,0.06083372,model_1187
episode_875,c_9,m_2,c_8,m_1,0.9729,0.090048656,model_465
episode_876,c_11,c_11,c_4,c_1,0.9804,0.061562818,model_740
episode_877,c_3,c_7,c_2,c_11,0.9794,0.061482184,model_422
episode_878,c_4,m_2,m_3,c_6,0.8739,0.50132835,model_1934
episode_879,c_1,c_8,c_12,c_12,0.9812,0.057874203,model_1143
episode_880,c_8,c_1,m_1,m_3,0.9723,0.09075532,model_1624
episode_881,c_10,c_10,c_3,m_2,0.98,0.060158797,model_271
episode_882,c_3,c_11,c_12,m_2,0.9815,0.061485454,model_500
episode_883,c_2,c_6,c_5,s,0.9795,0.061970547,model_352
episode_884,c_5,c_7,c_10,s,0.9812,0.060868885,model_449
episode_885,c_7,c_11,c_5,c_2,0.9787,0.06000887,model_463
episode_886,c_6,c_8,c_4,c_12,0.9779,0.066782966,model_1852
episode_887,c_5,c_10,m_2,c_5,0.9699,0.09268928,model_1101
episode_888,c_3,m_1,m_3,m_3,0.9612,0.14427738,model_6
episode_889,c_7,c_9,c_12,s,0.9793,0.06428269,model_366
episode_890,c_5,c_1,c_12,c_5,0.9787,0.063307524,model_304
episode_891,c_6,c_7,c_2,c_5,0.9801,0.060828656,model_172
episode_892,c_5,c_10,c_1,c_10,0.9803,0.065974884,model_218
episode_893,c_12,c_6,c_6,c_2,0.9785,0.06958036,model_42
episode_894,c_7,c_2,m_2,c_1,0.9732,0.08803502,model_1510
episode_895,c_3,c_10,c_10,m_1,0.9791,0.06469181,model_1402
episode_896,c_12,m_3,c_4,c_9,0.9747,0.08828791,model_1999
episode_897,c_11,c_2,c_4,c_3,0.9799,0.06382138,model_1723
episode_898,c_2,s,-,-,0.962,0.13089815,model_250
episode_898,c_2,s,-,-,0.9618,0.1329981,model_1043
episode_899,c_1,c_3,c_9,c_8,0.9799,0.06376102,model_1924
episode_900,c_9,c_8,c_6,c_6,0.9782,0.06363148,model_1652
episode_901,c_10,c_11,c_4,c_1,0.9801,0.060474455,model_875
episode_902,c_10,c_7,c_2,c_10,0.9797,0.060088374,model_823
episode_903,c_2,c_6,c_7,c_2,0.981,0.060626227,model_1579
episode_904,c_1,c_5,s,-,0.9765,0.07368619,model_1219
episode_905,c_1,c_2,m_1,c_1,0.9728,0.088583834,model_1282
episode_906,c_3,c_4,c_4,m_2,0.9798,0.062020652,model_1943
episode_907,c_9,c_9,m_1,c_1,0.9735,0.08549303,model_1409
episode_908,c_8,m_3,c_11,c_6,0.9728,0.09606303,model_310
episode_909,c_4,m_1,m_2,m_3,0.9398,0.22875373,model_1135
episode_910,c_1,c_10,c_6,c_9,0.9811,0.058009468,model_1801
episode_911,c_1,m_2,c_5,m_3,0.9639,0.12131953,model_1419
episode_912,c_6,c_4,s,-,0.9764,0.07490824,model_444
episode_912,c_6,c_4,s,-,0.9768,0.072690554,model_1315
episode_912,c_6,c_4,s,-,0.9761,0.0745022,model_1936
episode_913,c_2,c_8,c_8,m_3,0.9801,0.061422728,model_37
episode_914,c_5,c_3,c_6,c_9,0.9808,0.059718363,model_5
episode_915,c_1,m_3,c_2,m_3,0.9626,0.1316044,model_222
episode_916,c_7,c_8,m_3,c_9,0.9784,0.06902982,model_923
episode_917,c_1,m_2,c_7,s,0.9638,0.11727742,model_705
episode_918,c_5,c_8,c_8,c_11,0.9804,0.061515186,model_828
episode_919,c_1,c_10,c_12,c_9,0.9808,0.05908581,model_1634
episode_920,c_5,c_1,m_2,c_8,0.9713,0.09486052,model_49
episode_921,m_3,c_9,c_2,c_1,0.8718,0.39400837,model_835
episode_921,m_3,c_9,c_2,c_1,0.8667,0.40302026,model_1124
episode_922,c_8,c_6,m_2,c_4,0.9783,0.07183302,model_949
episode_923,c_8,c_2,c_7,c_7,0.9801,0.062735766,model_554
episode_924,c_5,c_8,c_12,m_3,0.98,0.057695154,model_579
episode_925,c_9,c_2,c_6,m_2,0.9794,0.065377906,model_933
episode_926,c_12,c_5,c_8,c_4,0.9788,0.06616931,model_995
episode_927,c_6,c_4,s,-,0.9764,0.07490824,model_444
episode_927,c_6,c_4,s,-,0.9768,0.072690554,model_1315
episode_927,c_6,c_4,s,-,0.9761,0.0745022,model_1936
episode_928,c_6,c_5,c_5,c_5,0.9789,0.06509986,model_1576
episode_929,c_3,c_4,c_1,c_9,0.9793,0.062211942,model_482
episode_930,c_9,c_10,c_11,c_12,0.9795,0.06478582,model_1153
episode_931,c_3,c_9,m_1,c_3,0.973,0.08686389,model_2011
episode_932,c_9,c_4,c_8,m_3,0.9803,0.060223795,model_816
episode_933,c_12,c_3,c_6,c_6,0.9783,0.066199,model_1563
episode_934,c_6,c_9,c_12,c_5,0.9801,0.062670276,model_1389
episode_935,c_6,c_2,c_6,c_5,0.9797,0.062021516,model_202
episode_936,c_4,c_5,c_2,c_11,0.9808,0.058655992,model_215
episode_937,c_10,c_7,c_12,s,0.98,0.061069686,model_19
episode_938,c_5,c_11,m_3,m_2,0.9796,0.0682421,model_1693
episode_939,c_3,c_12,c_4,c_12,0.9811,0.06053091,model_1284
episode_940,c_5,c_7,m_3,c_12,0.9786,0.076839596,model_1916
episode_941,c_6,m_3,c_5,c_3,0.9748,0.08855066,model_1229
episode_942,c_6,c_6,c_9,c_9,0.9803,0.062742464,model_1082
episode_943,c_10,c_5,c_7,m_1,0.9799,0.060770884,model_804
episode_944,c_3,m_1,m_3,m_2,0.9619,0.14171235,model_1013
episode_945,c_8,c_6,m_1,m_3,0.9725,0.08800823,model_795
episode_946,c_9,m_3,c_10,c_10,0.9749,0.0872123,model_504
episode_947,c_6,c_8,c_4,c_12,0.9779,0.066782966,model_1852
episode_948,c_5,c_6,c_1,c_2,0.9802,0.06125753,model_1420
episode_949,c_1,m_1,c_10,c_5,0.9657,0.11560171,model_988
episode_950,c_3,c_8,c_2,c_7,0.9795,0.06097297,model_385
episode_951,c_7,c_9,c_8,m_1,0.9807,0.06264752,model_845
episode_952,c_8,c_10,s,-,0.9764,0.07684204,model_478
episode_953,c_11,c_7,m_3,s,0.9768,0.0808118,model_321
episode_954,c_8,c_1,c_8,c_12,0.9792,0.065154456,model_1199
episode_955,c_7,c_3,c_3,s,0.9799,0.063616894,model_553
episode_956,c_4,m_1,c_10,c_2,0.9674,0.11084886,model_1740
episode_957,c_3,c_8,c_8,m_2,0.9778,0.06409507,model_110
episode_958,c_9,c_1,c_11,m_3,0.9803,0.0629059,model_843
episode_959,c_5,c_4,s,-,0.9753,0.07347515,model_530
episode_960,c_7,c_1,c_1,c_3,0.9815,0.05931692,model_1378
episode_961,c_5,c_6,c_5,c_10,0.9795,0.06328936,model_488
episode_962,c_7,c_1,c_6,c_12,0.9799,0.06102193,model_703
episode_963,c_7,c_8,m_2,m_2,0.9742,0.082429126,model_16
episode_964,c_4,c_7,c_11,m_1,0.9811,0.058796924,model_1507
episode_965,c_8,c_8,c_1,c_11,0.9815,0.058745902,model_671
episode_966,c_5,c_5,c_10,c_4,0.9802,0.05921455,model_370
episode_967,c_12,c_12,c_5,c_12,0.9796,0.06128061,model_71
episode_968,c_5,c_6,c_5,c_10,0.9795,0.06328936,model_488
episode_969,c_11,c_12,c_9,c_9,0.9801,0.06423796,model_1112
episode_970,c_2,m_3,c_8,c_6,0.9675,0.10491713,model_1008
episode_971,c_4,c_9,m_3,c_5,0.9809,0.062013682,model_1318
episode_971,c_4,c_9,m_3,c_5,0.9815,0.060449053,model_1745
episode_972,c_12,c_5,c_1,s,0.9821,0.06422229,model_685
episode_973,c_7,c_2,c_10,c_6,0.981,0.05741451,model_51
episode_974,c_12,c_9,c_12,c_11,0.98,0.05878454,model_426
episode_975,c_3,c_8,c_6,c_6,0.9793,0.06414676,model_229
episode_976,c_5,c_10,m_2,c_5,0.9699,0.09268928,model_1101
episode_977,c_12,m_3,c_9,c_1,0.9744,0.081267454,model_505
episode_978,c_7,c_3,c_12,c_12,0.9808,0.059658773,model_1821
episode_979,c_9,c_2,m_1,c_1,0.9741,0.08864668,model_1958
episode_980,c_5,c_9,c_8,c_6,0.9799,0.061374556,model_793
episode_981,c_10,c_2,c_2,c_4,0.9807,0.06043944,model_239
episode_982,c_10,c_6,c_10,c_6,0.9808,0.05990684,model_586
episode_983,c_1,c_6,c_1,m_2,0.9796,0.06246638,model_1429
episode_984,c_6,c_8,c_10,c_7,0.9801,0.06256485,model_1273
episode_985,c_10,c_11,c_3,c_11,0.9788,0.06450893,model_936
episode_986,m_2,c_9,c_3,s,0.9496,0.16388707,model_1503
episode_987,c_4,c_2,c_9,c_7,0.9802,0.063620426,model_1025
episode_988,m_2,c_5,c_1,c_2,0.9529,0.1598146,model_3
episode_989,c_4,m_2,c_7,s,0.9632,0.11960823,model_775
episode_990,c_5,c_12,s,-,0.9772,0.07202849,model_1616
episode_991,c_9,m_1,c_3,s,0.9688,0.1059669,model_768
episode_992,c_8,m_2,m_1,c_5,0.9506,0.18463805,model_946
episode_993,c_11,c_6,m_2,c_5,0.9775,0.071813494,model_417
episode_994,c_4,m_2,c_2,c_2,0.9639,0.12037715,model_1851
episode_995,c_9,c_8,c_7,m_1,0.9819,0.06079227,model_1391
episode_996,c_11,m_1,c_1,c_6,0.9657,0.11186331,model_540
episode_997,c_2,m_2,c_6,c_9,0.9663,0.10999331,model_708
episode_998,c_4,c_2,c_11,s,0.9804,0.061388765,model_868
episode_999,c_11,c_1,s,-,0.9765,0.07349411,model_224
episode_999,c_11,c_1,s,-,0.9761,0.0747213,model_1307
episode_1000,c_6,c_12,c_3,c_3,0.9789,0.06300106,model_1362
episode_1001,c_8,c_2,c_7,c_7,0.9801,0.062735766,model_554
episode_1002,c_3,c_1,c_11,m_2,0.9802,0.059613522,model_1351
episode_1003,c_4,c_12,m_3,c_5,0.9827,0.05931401,model_1324
episode_1004,c_1,m_3,c_4,c_2,0.9557,0.14866444,model_733
episode_1005,c_4,c_7,c_3,c_5,0.9804,0.062003095,model_873
episode_1006,c_4,c_8,m_3,c_9,0.9797,0.06994612,model_142
episode_1007,c_2,c_6,m_2,c_10,0.9791,0.06803657,model_778
episode_1008,c_11,c_8,c_12,c_1,0.9806,0.0593762,model_1065
episode_1009,c_11,c_4,c_10,c_4,0.9811,0.05927693,model_1091
episode_1010,c_12,c_6,c_3,s,0.9802,0.06314292,model_598
episode_1011,c_12,c_8,c_10,c_10,0.9796,0.06563989,model_811
episode_1012,c_2,c_7,c_7,c_5,0.9802,0.06260466,model_1183
episode_1013,c_2,c_4,c_6,s,0.9802,0.059616704,model_294
episode_1014,c_4,m_1,m_3,m_3,0.9316,0.27678713,model_1080
episode_1015,c_6,c_4,c_10,m_1,0.979,0.06734767,model_529
episode_1016,c_8,c_10,c_2,c_11,0.9808,0.059860814,model_473
episode_1017,c_12,c_8,m_2,c_10,0.9748,0.0820542,model_820
episode_1018,c_5,c_1,m_1,c_4,0.9706,0.09250441,model_1022
episode_1019,c_1,c_3,c_6,c_3,0.9804,0.056933537,model_1573
episode_1020,c_5,c_11,c_9,c_4,0.9801,0.06237149,model_1427
episode_1021,c_10,m_3,c_11,s,0.9573,0.145625,model_1015
episode_1022,c_11,m_3,m_2,c_5,0.9244,0.29429168,model_30
episode_1023,c_3,c_6,c_5,c_8,0.9777,0.06716399,model_1952
episode_1024,c_11,c_9,c_9,c_5,0.9783,0.06375986,model_1777
episode_1025,c_4,c_5,c_3,c_11,0.9787,0.06371457,model_436
episode_1026,m_2,c_7,c_9,c_7,0.9526,0.15663362,model_480
episode_1027,c_9,c_6,c_8,c_12,0.9798,0.06462172,model_1170
episode_1028,c_10,c_6,s,-,0.9763,0.07573091,model_932
episode_1028,c_10,c_6,s,-,0.9771,0.0738695,model_1980
episode_1029,c_7,m_1,m_1,c_6,0.924,0.26471767,model_1197
episode_1030,c_10,c_12,c_2,m_2,0.9794,0.062177714,model_571
episode_1031,c_8,c_12,c_5,m_2,0.9791,0.06407165,model_1097
episode_1032,c_12,c_9,c_12,c_11,0.98,0.05878454,model_426
episode_1033,c_6,c_4,c_1,c_8,0.9807,0.059876386,model_1157
episode_1034,c_8,m_1,m_1,c_2,0.9418,0.20686002,model_813
episode_1035,c_5,c_6,m_3,s,0.9822,0.059985485,model_1827
episode_1036,c_7,m_1,c_4,m_3,0.967,0.10986626,model_763
episode_1037,c_3,c_6,c_10,c_1,0.9803,0.061203342,model_1973
episode_1038,c_6,c_7,s,-,0.9755,0.07542665,model_998
episode_1039,c_2,c_6,c_5,s,0.9795,0.061970547,model_352
episode_1040,c_3,c_4,c_4,m_2,0.9798,0.062020652,model_1943
episode_1041,c_2,c_9,c_5,c_9,0.9792,0.061832912,model_1596
episode_1042,c_3,c_7,c_7,c_4,0.9805,0.06426619,model_1607
episode_1043,c_5,c_7,c_2,c_1,0.9809,0.059971705,model_4
episode_1044,c_12,c_7,c_1,m_3,0.9788,0.06444526,model_1810
episode_1045,c_2,c_12,c_1,m_2,0.9798,0.062227063,model_1537
episode_1046,c_1,c_12,c_10,m_3,0.9799,0.061662287,model_913
episode_1047,c_9,c_2,c_6,m_2,0.9794,0.065377906,model_933
episode_1048,c_9,m_2,m_1,c_7,0.9619,0.13805361,model_1917
episode_1049,c_6,c_8,m_2,c_8,0.974,0.08472196,model_1577
episode_1050,c_3,c_10,c_11,c_10,0.9798,0.060402248,model_2000
episode_1051,c_1,c_3,c_9,c_8,0.9799,0.06376102,model_1924
episode_1052,c_12,c_8,c_10,c_10,0.9796,0.06563989,model_811
episode_1053,c_1,m_2,c_5,m_3,0.9639,0.12131953,model_1419
episode_1054,c_12,c_5,c_9,s,0.9782,0.067002796,model_617
episode_1055,c_10,m_1,c_7,c_12,0.9663,0.114755675,model_752
episode_1056,c_10,c_10,c_9,c_1,0.9795,0.06181271,model_834
episode_1057,c_10,c_7,m_3,c_10,0.9733,0.09482656,model_1328
episode_1058,c_5,c_3,c_3,c_11,0.9805,0.062058702,model_61
episode_1059,c_5,c_11,c_7,c_6,0.9811,0.05897875,model_368
episode_1060,c_4,c_5,m_2,m_2,0.974,0.0857121,model_905
episode_1061,c_7,c_3,c_5,c_12,0.981,0.05901248,model_815
episode_1062,c_10,c_5,c_9,c_7,0.9799,0.060814966,model_1585
episode_1063,c_12,c_2,c_8,c_2,0.9807,0.059763152,model_347
episode_1064,c_6,c_4,c_1,c_4,0.9808,0.05913852,model_2013
episode_1065,c_11,c_7,c_5,c_10,0.9804,0.057973567,model_133
episode_1066,c_7,c_4,c_9,c_6,0.9795,0.06275638,model_219
episode_1067,c_3,c_11,c_3,c_5,0.9803,0.061076563,model_183
episode_1068,c_4,c_8,c_11,c_9,0.9808,0.059599098,model_727
episode_1069,c_11,c_2,c_8,c_10,0.9803,0.06196759,model_447
episode_1070,c_3,m_2,c_2,c_9,0.9692,0.106526315,model_1857
episode_1071,c_7,c_10,c_3,m_1,0.98,0.059883095,model_1465
episode_1072,c_11,m_3,m_3,c_9,0.7632,1.0506766,model_345
episode_1073,c_9,c_7,s,-,0.9772,0.07468819,model_337
episode_1073,c_9,c_7,s,-,0.9766,0.07252472,model_1520
episode_1074,c_12,m_2,c_7,c_1,0.9689,0.10478374,model_857
episode_1075,c_9,c_7,c_6,c_8,0.9806,0.059777472,model_970
episode_1076,c_12,s,-,-,0.9625,0.13331962,model_41
episode_1077,c_7,c_9,c_2,c_7,0.9802,0.06534499,model_264
episode_1078,c_10,c_10,c_11,c_5,0.9812,0.058522858,model_1734
episode_1079,c_5,c_8,c_10,c_6,0.9814,0.059535082,model_7
episode_1080,c_1,c_7,c_3,c_12,0.9808,0.058935825,model_1679
episode_1081,c_8,c_6,c_10,c_4,0.9804,0.06059471,model_1545
episode_1082,c_4,c_6,c_1,s,0.9803,0.06103466,model_1243
episode_1083,c_10,m_3,c_11,m_3,0.9601,0.13231581,model_301
episode_1084,c_4,c_5,c_4,c_7,0.9809,0.06169694,model_646
episode_1085,c_8,c_1,c_8,c_12,0.9792,0.065154456,model_1199
episode_1086,c_7,c_2,c_7,m_1,0.9823,0.057476208,model_1820
episode_1087,c_11,m_2,m_1,c_5,0.9489,0.18544194,model_240
episode_1088,c_2,m_3,c_3,c_5,0.9699,0.09820371,model_388
episode_1089,c_9,m_2,c_4,c_12,0.9712,0.099743985,model_887
episode_1090,c_10,c_1,c_1,s,0.9761,0.07604186,model_577
episode_1091,c_7,c_1,c_12,c_3,0.9806,0.059634503,model_1610
episode_1092,c_5,c_3,c_5,c_6,0.9791,0.06796301,model_1313
episode_1093,m_3,c_11,c_5,c_5,0.8703,0.39369377,model_180
episode_1094,c_7,c_1,c_2,m_3,0.9801,0.05949976,model_1941
episode_1095,c_1,c_11,c_2,c_1,0.9808,0.05980442,model_1631
episode_1096,m_2,c_4,c_2,c_8,0.951,0.1614112,model_170
episode_1097,c_11,c_4,c_4,s,0.9792,0.061011273,model_1566
episode_1098,c_4,c_9,c_1,c_4,0.9803,0.06304368,model_561
episode_1099,c_7,c_3,c_3,m_1,0.9792,0.064038515,model_1633
episode_1100,c_9,c_11,m_1,c_3,0.9718,0.08785047,model_47
episode_1101,c_8,c_10,s,-,0.9764,0.07684204,model_478
episode_1102,c_12,c_3,m_2,c_10,0.9772,0.07658869,model_308
episode_1103,c_9,c_9,c_3,c_1,0.9809,0.058318354,model_822
episode_1104,c_5,c_10,c_9,s,0.977,0.07355673,model_1056
episode_1105,c_1,c_10,c_5,c_7,0.9804,0.061587255,model_749
episode_1106,c_2,c_1,s,-,0.9782,0.07203898,model_38
episode_1107,c_8,c_2,c_7,c_4,0.9808,0.059057858,model_1606
episode_1108,c_4,c_6,c_9,c_1,0.9793,0.06262602,model_1195
episode_1109,c_4,c_2,m_3,c_3,0.9798,0.0665236,model_1292
episode_1110,c_7,c_4,c_5,c_8,0.9816,0.057367686,model_935
episode_1111,c_10,m_2,c_4,c_11,0.9624,0.12263613,model_1511
episode_1112,c_10,c_5,c_2,c_2,0.9806,0.05973385,model_1060
episode_1113,c_8,c_2,c_7,c_7,0.9801,0.062735766,model_554
episode_1114,m_1,c_9,c_8,c_8,0.9575,0.14548953,model_1994
